Row,Count Codes(Include History) [ACIS VSV],+BM Voltage [ACT VSV],2nd Air Monitor [Actuator Power Supply],2nd Air Monitor [AF Lambda (Bank1 Sensor1)],2nd Air Monitor CMPL [AF Lambda (Bank2 Sensor1)],2nd Air Monitor ENA [AFS Current (Bank1 Sensor1)],4WD Switch [AFS Current (Bank2 Sensor1)],AC Monitor [AFS Voltage (Bank1 Sensor1)],AC Monitor [AFS Voltage (Bank2 Sensor1)],AC Monitor CMPL [All Cylinders Misfire Count],AC Monitor ENA [Atmosphere Pressure],AC Signal [Av Engine Speed of All Cyl],Air/Fuel Heater Duty (Bank1 Sensor1) [Battery Voltage],Air/Fuel Heater Duty (Bank2 Sensor1) [Calculate Load],A/T Oil Temperature 1 [Cancel Switch],A/T Oil Temperature 2 [Catalyst Misfire CylinderCount1],Accel Fully Close Learn Count1 [Catalyst Misfire CylinderCount2],Accel Fully Close Learn Count2 [Catalyst Misfire CylinderCount3],Accel Sens. No.1 Volt % [Catalyst Misfire CylinderCount4],Accel Sens. No.2 Volt % [Catalyst Misfire CylinderCount5],Accel Sensor Out No.1 [Catalyst Misfire CylinderCount6],Accel Sensor Out No.2 [Catalyst Misfire History],Accelerator Idle Position [Catalyst Monitor],Accelerator Position [Catalyst Monitor]
609,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
610,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
611,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
612,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
613,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
614,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
615,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
616,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,49.412,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
617,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
618,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
619,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
620,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
621,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
622,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
623,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
624,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
625,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,49.412,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
626,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
627,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
628,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
629,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
630,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
631,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
632,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
633,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
634,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,49.412,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
635,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
636,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
637,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
638,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
639,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
640,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
641,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
642,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
643,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,49.412,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
644,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
645,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
646,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
647,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
648,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
649,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
650,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
651,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
652,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
653,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
654,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
655,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
656,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
657,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
658,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
659,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
660,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
661,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
662,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
663,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
664,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
665,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
666,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
667,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
668,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
669,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
670,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
671,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
672,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
673,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
674,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
675,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
676,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
677,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
678,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
679,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
680,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
681,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
682,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
683,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
684,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
685,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
686,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
687,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
688,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
689,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
690,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
691,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
692,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
693,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
694,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
695,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
696,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
697,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
698,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
699,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
700,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
701,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
702,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
703,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
704,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
705,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
706,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
707,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
708,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
709,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
710,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
711,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
712,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
713,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
714,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
715,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
716,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
717,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
718,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
719,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
720,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
721,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
722,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
723,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
724,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
725,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
726,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
727,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
728,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
729,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
730,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
731,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
732,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
733,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
734,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
735,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
736,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
737,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
738,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
739,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
740,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
741,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
742,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
743,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
744,-3,OFF,0,4.688,5.840,OFF,0,0,60,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.942,0.195,0.155,47.984
745,46.688,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,44.965,0.067,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,1.562,2.344
746,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,0.963,OFF,OFF,0.684,ON,0.391,16.078,6,0,0.801,0.801,2.383,0.801,0.918,2.031
747,47.843,0,16.078,17,0.020,0.070,OFF,ECT 5th,NA,OFF,97.790,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
748,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,35.938,33.750,34.375,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
749,OFF,ON,ON,0.998,0.998,0.012,-0.012,3.322,3.274,0,97,51199.219,13.867,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
750,Incmpl,Enable,Avail,484.600,321.500,484.600,321.500,ON,Avail,Compl,Enable,74,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
751,Incmpl,Enable,OFF,OFF,1095,1040.500,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.843,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
752,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,16,428,ON,13.750,15,0.106,2359,18,21
