Row,Count Codes(Include History) [ACIS VSV],+BM Voltage [ACT VSV],2nd Air Monitor [Actuator Power Supply],2nd Air Monitor [AF Lambda (Bank1 Sensor1)],2nd Air Monitor CMPL [AF Lambda (Bank2 Sensor1)],2nd Air Monitor ENA [AFS Current (Bank1 Sensor1)],4WD Switch [AFS Current (Bank2 Sensor1)],AC Monitor [AFS Voltage (Bank1 Sensor1)],AC Monitor [AFS Voltage (Bank2 Sensor1)],AC Monitor CMPL [All Cylinders Misfire Count],AC Monitor ENA [Atmosphere Pressure],AC Signal [Av Engine Speed of All Cyl],Air/Fuel Heater Duty (Bank1 Sensor1) [Battery Voltage],Air/Fuel Heater Duty (Bank2 Sensor1) [Calculate Load],A/T Oil Temperature 1 [Cancel Switch],A/T Oil Temperature 2 [Catalyst Misfire CylinderCount1],Accel Fully Close Learn Count1 [Catalyst Misfire CylinderCount2],Accel Fully Close Learn Count2 [Catalyst Misfire CylinderCount3],Accel Sens. No.1 Volt % [Catalyst Misfire CylinderCount4],Accel Sens. No.2 Volt % [Catalyst Misfire CylinderCount5],Accel Sensor Out No.1 [Catalyst Misfire CylinderCount6],Accel Sensor Out No.2 [Catalyst Misfire History],Accelerator Idle Position [Catalyst Monitor],Accelerator Position [Catalyst Monitor]
137,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
138,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
139,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
140,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
141,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
142,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
143,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
144,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
145,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
146,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
147,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
148,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
149,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
150,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
151,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
152,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
153,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
154,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
155,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
156,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
157,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
158,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
159,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
160,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
161,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
162,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
163,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
164,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
165,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
166,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
167,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
168,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
169,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
170,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
171,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
172,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
173,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
174,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
175,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
176,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
177,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
178,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
179,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
180,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
181,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
182,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
183,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
184,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
185,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
186,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
187,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
188,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
189,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
190,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
191,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
192,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
193,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
194,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
195,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
196,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
197,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
198,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
199,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
200,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
201,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
202,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
203,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
204,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
205,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
206,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
207,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
208,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
209,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
210,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
211,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
212,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
213,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
214,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
215,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
216,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
217,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
218,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
219,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
220,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
221,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
222,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
223,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
224,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
225,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
226,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
227,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
228,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
229,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
230,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
231,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
232,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
233,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
234,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
235,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
236,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
237,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
238,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
239,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
240,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
241,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
242,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
243,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
244,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
245,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
246,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
247,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
248,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
249,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
250,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
251,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
252,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
253,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
254,OFF,ON,ON,0.997,0.997,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
255,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
256,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
257,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
258,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
259,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
260,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
261,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
262,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
263,OFF,ON,ON,0.997,0.998,-0.012,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
264,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
265,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
266,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
267,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
268,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
269,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
270,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
271,0,14.139,Not Avl,Compl,Compl,Unable,ON,Not Avl,Compl,Compl,Unable,OFF,38.281,38.281,38.125,38.750,19.531,39.551,15.686,31.765,0.781,1.582,ON,0
272,OFF,ON,ON,0.997,0.998,0,-0.039,3.279,3.230,0,97,51199.219,13.828,23.529,OFF,OFF,OFF,OFF,OFF,OFF,OFF,OFF,Avail,Incmpl
273,Incmpl,Enable,Avail,478.600,309.900,478.600,309.900,ON,Avail,Compl,Enable,75,0,0,0,0,0,0,6,A,0,0,Avail,Incmpl
274,Incmpl,Enable,OFF,OFF,1452,1016.250,51199.219,51199.219,51199.219,51199.219,51199.219,51199.219,1GRFE ,47.451,Avail,Incmpl,Incmpl,Enable,7.996,ON,OFF,OFF,OFF,ON
275,ON,Avail,Compl,Enable,Compl,CL,CL,Compl,Unable,Not Avl,Compl,Compl,Enable,OFF,0,15.500,194,ON,13.750,15,0.109,2432,21,21
276,-3,OFF,0,4.688,5.570,OFF,0,0,52,Avail,Compl,Enable,0,GRN2#  ,2011,ON,0,ACTIVE,ACTIVE,0.957,0.938,0.700,0.155,53.172
277,48.957,Avail,Compl,Avail,Incmpl,Incmpl,Enable,OBD II (California ARB),OFF,OFF,43.292,0.690,OFF,0,OFF,1st,OFF,OFF,OFF,OFF,OFF,OFF,-0.781,0
278,ON,OFF,1000,0,OFF,OFF,OFF,ON,Gasoline,1.000,OFF,OFF,0.684,ON,0.781,16.078,13,0,0.801,0.801,2.383,0.801,0.918,2.031
279,47.843,0,16.078,25,-0.004,0.059,OFF,ECT 5th,NA,OFF,97.812,97.702,13.725,0,Not Avl,0,0,0,0,ON,ON,0,0,1
