Row,Accelerator Pedal Position (APP) Indicated Angle [%],Air Conditioning (AC) Relay Command,Air Flow Calculated [g/s],Calculated Three Way Catalyst (TWC) Temperature Bank 1 [degree C],Calculated Three Way Catalyst (TWC) Temperature Bank 2 [degree C],Camshaft Position (CMP) Sensor [rpm],Cycles Of Misfire Data,Cylinder 1 Injector Circuit Open Test Status,Cylinder 1 Injector Circuit Short Gnd Test Status,Cylinder 1 Injector Circuit Short Volts Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 1 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 2 Injector Circuit Open Test Status,Cylinder 2 Injector Circuit Short Gnd Test Status,Cylinder 2 Injector Circuit Short Volts Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 2 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 3 Injector Circuit Open Test Status,Cylinder 3 Injector Circuit Short Gnd Test Status,Cylinder 3 Injector Circuit Short Volts Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 3 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 4 Injector Circuit Open Test Status,Cylinder 4 Injector Circuit Short Gnd Test Status,Cylinder 4 Injector Circuit Short Volts Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 4 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 5 Injector Circuit Open Test Status,Cylinder 5 Injector Circuit Short Gnd Test Status,Cylinder 5 Injector Circuit Short Volts Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 5 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 6 Injector Circuit Open Test Status,Cylinder 6 Injector Circuit Short Gnd Test Status,Cylinder 6 Injector Circuit Short Volts Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 6 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 7 Injector Circuit Open Test Status,Cylinder 7 Injector Circuit Short Gnd Test Status,Cylinder 7 Injector Circuit Short Volts Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 7 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder 8 Injector Circuit Open Test Status,Cylinder 8 Injector Circuit Short Gnd Test Status,Cylinder 8 Injector Circuit Short Volts Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Open Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Short Gnd Test Status,Cylinder 8 Instrument Cluster (IC) Circuit Short Volts Test Status,Cylinder Deactivation Performance Test,Engine Coolant Temperature (ECT) Sensor [degree C],Engine Load [%],Engine Oil Pressure Sensor [kPa],Engine Run Time,Engine Speed [rpm],Fuel Tank Level Remaining [%],Ignition 1 Signal [V],Injector 1 Disabled Due To Misfire,Injector 2 Disabled Due To Misfire,Injector 3 Disabled Due To Misfire,Injector 4 Disabled Due To Misfire,Injector 5 Disabled Due To Misfire,Injector 6 Disabled Due To Misfire,Injector 7 Disabled Due To Misfire,Injector 8 Disabled Due To Misfire,Injector PWM Bank 1 [ms],Injector PWM Bank 2 [ms],Intake Air Temperature (IAT) Sensor [degree C],Malfunction Indicator Lamp (MIL) Requested By DTC,Manifold Absolute Pressure (MAP) Sensor [kPa],Mass Air Flow (MAF) Sensor [g/s],Misfire Current Cylinder 1,Misfire Current Cylinder 2,Misfire Current Cylinder 3,Misfire Current Cylinder 4,Misfire Current Cylinder 5,Misfire Current Cylinder 6,Misfire Current Cylinder 7,Misfire Current Cylinder 8,Misfire History Cylinder 1,Misfire History Cylinder 2,Misfire History Cylinder 3,Misfire History Cylinder 4,Misfire History Cylinder 5,Misfire History Cylinder 6,Misfire History Cylinder 7,Misfire History Cylinder 8,Power Enrichment,Spark [deg],Throttle Position (TP) Indicated Angle [%],Total Misfire [counts],Vehicle Speed Sensor [km/h]
161,0.500,Off,5.055,293,293,522,56,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,324,00:04:44,531.250,98.931,14.218,No,No,No,No,No,No,No,No,2.133,2.028,13,No,34,5.820,0,2,0,0,0,0,38,0,0,12,0,2,0,1,739,0,Inactive,30.500,17.551,92,0
162,0.500,Off,5.297,293,293,461,57,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,21.961,320,00:04:44,459.500,98.931,14.069,No,No,No,No,No,No,No,No,2.659,2.524,13,No,39,6.820,0,2,0,0,0,0,40,0,0,12,0,2,0,1,739,0,Inactive,32,18.684,92,0
163,0.500,Off,6.891,293,293,568,59,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,20,320,00:04:45,595.500,98.931,14.244,No,No,No,No,No,No,No,No,2.479,2.329,13,No,38,6.260,0,2,0,0,0,0,40,0,0,12,0,2,0,1,739,0,Inactive,26,17.688,92,0
164,0.500,Off,5.914,293,293,577,61,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.216,332,00:04:45,574.750,98.931,14.293,No,No,No,No,No,No,No,No,2.058,1.938,13,No,35,5.800,0,2,0,0,0,0,42,0,0,12,0,2,0,1,739,0,Inactive,21,17.688,92,0
165,0.500,Off,5.203,292,292,519,64,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.216,324,00:04:46,520.750,98.931,14.318,No,No,No,No,No,No,No,No,2.224,2.103,13,No,35,5.910,0,2,0,0,0,0,42,0,0,12,0,2,0,1,739,0,Inactive,30.500,17.688,92,0
166,0.500,Off,6.102,292,292,486,65,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,21.961,320,00:04:46,496,98.931,14.268,No,No,No,No,No,No,No,No,2.614,2.479,13,No,38,6.530,0,2,0,0,0,0,44,0,0,12,0,2,0,1,739,0,Inactive,32,18.254,92,0
167,0.500,Off,6.320,292,292,582,68,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,328,00:04:47,571.750,98.931,14.268,No,No,No,No,No,No,No,No,2.133,2.028,13,No,36,5.940,0,2,0,0,0,0,44,0,0,12,0,2,0,1,739,0,Inactive,25.500,17.688,92,0
168,0.500,Off,5.695,292,292,569,70,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,324,00:04:47,561.750,98.931,14.268,No,No,No,No,No,No,No,No,2.088,1.998,13,No,34,5.890,0,2,0,0,0,0,46,0,0,12,0,2,0,1,739,0,Inactive,27.500,17.688,92,0
169,0.500,Off,5.375,292,292,530,72,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,324,00:04:47,529,98.931,14.393,No,No,No,No,No,No,No,No,2.209,2.088,13,No,35,5.940,0,2,0,0,0,0,46,0,0,12,0,2,0,1,739,0,Inactive,30.500,17.688,92,0
170,0.500,Off,5.477,292,292,517,74,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,21.176,324,00:04:48,518.500,98.931,14.393,No,No,No,No,No,No,No,No,2.494,2.359,13,No,38,6.610,0,2,0,0,0,0,48,0,0,12,0,2,0,1,739,0,Inactive,32,18.391,92,0
171,0.500,Off,6.164,292,292,561,75,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,20,320,00:04:48,561.500,98.931,14.368,No,No,No,No,No,No,No,No,2.404,2.284,13,No,37,6.200,0,2,0,0,0,0,50,0,0,12,0,2,0,1,739,0,Inactive,31,17.980,92,0
172,0.500,Off,6.297,292,292,551,77,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.431,328,00:04:49,551.500,98.931,14.218,No,No,No,No,No,No,No,No,2.103,2.013,13,No,35,5.970,0,2,0,0,0,0,52,0,0,12,0,2,0,1,739,0,Inactive,23.500,17.688,92,0
173,0.500,Off,5.656,292,292,535,79,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,328,00:04:49,511,98.931,14.244,No,No,No,No,No,No,No,No,2.103,1.983,13,No,34,5.800,0,2,0,0,0,0,54,0,0,12,0,2,0,1,739,0,Inactive,30.500,17.551,92,0
174,0.500,Off,5.016,292,292,472,81,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,22.353,320,00:04:49,481.250,98.931,14.119,No,No,No,No,No,No,No,No,2.569,2.434,13,No,38,6.890,0,2,0,0,0,0,54,0,0,12,0,2,0,1,739,0,Inactive,31.500,18.820,92,0
175,0.500,Off,6.297,292,292,562,83,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.608,324,00:04:50,582,98.931,14.218,No,No,No,No,No,No,No,No,2.419,2.269,13,No,38,6.060,0,2,0,0,0,0,56,0,0,12,0,2,0,1,739,0,Inactive,26.500,17.824,92,0
176,0.500,Off,6.211,292,292,600,85,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.431,328,00:04:50,605.750,98.931,14.368,No,No,No,No,No,No,No,No,2.103,1.983,13,No,34,5.770,0,2,0,0,0,0,56,0,0,12,0,2,0,1,739,0,Inactive,21,17.551,92,0
177,0.500,Off,5.703,292,292,556,86,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.431,324,00:04:51,554.250,98.931,14.343,No,No,No,No,No,No,No,No,2.043,1.938,13,No,34,5.870,0,2,0,0,0,0,58,0,0,12,0,2,0,1,739,0,Inactive,27.500,17.551,92,0
178,0.500,Off,5.430,292,292,523,88,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.039,320,00:04:51,496.500,98.931,14.094,No,No,No,No,No,No,No,No,2.118,2.013,13,No,34,5.820,0,2,0,0,0,0,58,0,0,12,0,2,0,1,739,0,Inactive,30.500,17.551,92,0
179,0.500,Off,5.125,292,292,471,90,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,21.961,324,00:04:51,472.500,98.931,14.094,No,No,No,No,No,No,No,No,2.599,2.464,13,No,38,6.770,0,2,0,0,0,0,60,0,0,12,0,2,0,1,739,0,Inactive,32,18.684,92,0
180,0.500,Off,6.352,292,292,553,92,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,20.392,324,00:04:52,583.500,98.931,14.293,No,No,No,No,No,No,No,No,2.554,2.404,13,No,39,6.460,0,2,0,0,0,0,60,0,0,12,0,2,0,1,739,0,Inactive,28,18.117,92,0
181,0.500,Off,6.391,292,292,608,94,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.216,328,00:04:52,621,98.931,14.443,No,No,No,No,No,No,No,No,2.178,2.043,13,No,35,5.840,0,2,0,0,0,0,60,0,0,12,0,2,0,1,739,0,Inactive,20,17.688,92,0
182,0.500,Off,5.469,292,292,527,95,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.431,328,00:04:53,537.250,98.931,14.318,No,No,No,No,No,No,No,No,2.103,2.013,13,No,34,5.630,0,2,0,0,0,0,62,0,0,12,0,2,0,1,739,0,Inactive,30.500,17.688,92,0
183,0.500,Off,5.203,292,292,483,97,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.608,320,00:04:53,473.250,98.931,14.218,No,No,No,No,No,No,No,No,2.329,2.224,13,No,36,6.130,0,2,0,0,0,0,62,0,0,12,0,2,0,1,739,0,Inactive,31,17.980,92,0
184,0.500,Off,5.305,292,292,479,99,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,23.137,324,00:04:53,486.500,98.931,14.268,No,No,No,No,No,No,No,No,2.749,2.614,13,No,40,7.070,0,2,0,0,0,0,64,0,0,12,0,2,0,1,739,0,Inactive,32.500,18.957,92,0
185,0.500,Off,6.586,292,292,611,1,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.608,328,00:04:54,611.250,98.931,14.318,No,No,No,No,No,No,No,No,2.314,2.239,13,No,37,6.130,0,0,0,0,0,0,0,0,0,14,0,2,0,1,805,0,Inactive,21.500,17.824,68,0
186,0.500,Off,5.609,292,292,576,3,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,328,00:04:54,577.250,98.931,14.368,No,No,No,No,No,No,No,No,2.088,1.998,13,No,34,5.760,0,0,0,0,0,0,2,0,0,14,0,2,0,1,805,0,Inactive,27.500,17.551,68,0
187,0.500,Off,5.492,292,292,544,4,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,328,00:04:55,541.750,98.931,14.368,No,No,No,No,No,No,No,No,2.073,1.968,13,No,34,5.860,0,0,0,0,0,0,2,0,0,14,0,2,0,1,805,0,Inactive,30.500,17.688,68,0
188,0.500,Off,5.164,292,292,466,6,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.216,320,00:04:55,440.500,98.931,14.268,No,No,No,No,No,No,No,No,2.284,2.178,13,No,36,6.090,0,0,0,0,0,0,2,0,0,14,0,2,0,1,805,0,Inactive,31,17.824,68,0
189,0.500,Off,5.289,292,292,475,8,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,22.745,320,00:04:55,484,98.931,14.293,No,No,No,No,No,No,No,No,2.794,2.659,13,No,40,7.020,0,0,0,0,0,0,4,0,0,14,0,2,0,1,805,0,Inactive,33,18.820,68,0
190,0.500,Off,6.797,292,292,628,10,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,328,00:04:56,633,98.931,14.417,No,No,No,No,No,No,No,No,2.254,2.194,13,No,36,5.980,0,0,0,0,0,0,4,0,0,14,0,2,0,1,805,0,Inactive,18.500,17.688,68,0
191,0.500,Off,5.625,292,292,582,12,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,328,00:04:56,582.500,98.931,14.443,No,No,No,No,No,No,No,No,2.088,1.998,13,No,34,5.890,0,0,0,0,0,0,4,0,0,14,0,2,0,1,805,0,Inactive,24.500,17.688,68,0
192,0.500,Off,5.141,292,292,486,13,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.216,320,00:04:57,496,98.931,14.069,No,No,No,No,No,No,No,No,2.224,2.103,13,No,35,5.800,0,0,0,0,0,0,6,0,0,14,0,2,0,1,805,0,Inactive,30.500,17.688,68,0
193,0.500,Off,5.320,292,292,475,15,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,23.137,324,00:04:57,474.250,98.931,14.194,No,No,No,No,No,No,No,No,2.749,2.599,13,No,39,7.250,0,0,0,0,0,0,8,0,0,14,0,2,0,1,805,0,Inactive,32.500,19.113,68,0
194,0.500,Off,6.867,292,292,629,17,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,328,00:04:57,629,98.931,14.268,No,No,No,No,No,No,No,No,2.239,2.118,13,No,36,5.910,0,0,0,0,0,0,10,0,0,14,0,2,0,1,805,0,Inactive,18.500,17.688,68,0
195,0.500,Off,5.602,292,292,572,19,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,328,00:04:58,574.250,98.931,14.318,No,No,No,No,No,No,No,No,2.073,1.968,13,No,34,5.790,0,0,0,0,0,0,10,0,0,14,0,2,0,1,805,0,Inactive,26.500,17.688,68,0
196,0.500,Off,5.469,292,292,543,21,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.824,324,00:04:58,541.750,98.931,14.218,No,No,No,No,No,No,No,No,2.163,2.043,13,No,35,5.800,0,0,0,0,0,0,12,0,0,14,0,2,0,1,805,0,Inactive,30.500,17.688,68,0
197,0.500,Off,5.297,292,292,506,22,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.608,320,00:04:59,505.750,98.931,14.268,No,No,No,No,No,No,No,No,2.359,2.239,13,No,36,6.100,0,0,0,0,0,0,12,0,0,14,0,2,0,1,805,0,Inactive,31,17.980,68,0
198,0.500,Off,5.680,292,292,525,24,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,20.392,324,00:04:59,538.250,98.931,14.318,No,No,No,No,No,No,No,No,2.449,2.314,13,No,37,6.330,0,0,0,0,0,0,12,2,0,14,0,2,0,1,805,0,Inactive,31.500,17.824,68,0
199,0.500,Off,6.070,292,292,580,26,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.431,328,00:04:59,581.750,98.931,14.268,No,No,No,No,No,No,No,No,2.163,2.058,13,No,35,5.850,0,0,0,0,0,0,14,2,0,14,0,2,0,1,805,0,Inactive,25,17.551,68,0
200,0.500,Off,5.875,292,292,585,28,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,18.431,320,00:05:00,581.500,98.931,14.268,No,No,No,No,No,No,No,No,2.058,1.953,13,No,34,5.850,0,0,0,0,0,0,16,2,0,14,0,2,0,1,805,0,Inactive,23,17.688,68,0
201,0.500,Off,4.945,292,292,503,30,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.216,312,00:05:00,499.750,98.931,14.144,No,No,No,No,No,No,No,No,2.239,2.118,13,No,35,5.980,0,0,0,0,0,0,16,2,0,14,0,2,0,1,805,0,Inactive,30.500,17.688,68,0
202,0.500,Off,5.375,292,292,472,31,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,OK,53,19.216,320,00:05:01,463.750,98.931,13.870,No,No,No,No,No,No,No,No,2.449,2.329,13,No,37,6.110,0,0,0,0,0,0,18,2,0,14,0,2,0,1,805,0,Inactive,31.500,17.980,68,0
