Row,* Park/Neutral Position (PNP) Switch (If Equipped),Accelerator Pedal Position (APP) Indicated Angle [%],Air Conditioning (AC) Relay Command,Air Flow Calculated [g/s],Ambient Air Temperature [degree C],Barometric Pressure (BARO) [kPa],Brake Pedal Position (BPP) Signal,Cold Startup,Cruise Control Active,Deceleration Fuel Cutoff,Desired Idle Speed [rpm],Engine Control (EC) Ignition Relay Command,Engine Control (EC) Ignition Relay Feedback Signal [V],Engine Coolant Temperature (ECT) Sensor [degree C],Engine Load [%],Engine Oil Level Switch,Engine Oil Pressure Sensor [kPa],Engine Run Time,Engine Speed [rpm],Evaporative Emission (EVAP) Purge Solenoid Command [%],Evaporative Emission (EVAP) Vent Solenoid Command,Fuel Pump Relay Circuit Open Test Status,Fuel Pump Relay Circuit Short Gnd Test Status,Fuel Pump Relay Circuit Short Volts Test Status,Fuel Pump Relay Command,Fuel Tank Level Remaining [%],Fuel Tank Pressure Sensor [mmHg],Fuel Trim Cell,Heated Oxygen Sensor (HO2S) Bank 1 Sensor 1 [mV],Heated Oxygen Sensor (HO2S) Bank 1 Sensor 2 [mV],Heated Oxygen Sensor (HO2S) Bank 2 Sensor 1 [mV],Heated Oxygen Sensor (HO2S) Bank 2 Sensor 2 [mV],Ignition 1 Signal [V],Ignition Accessory Signal,Ignition Off Time [min],Injector PWM Bank 1 [ms],Injector PWM Bank 2 [ms],Intake Air Temperature (IAT) Sensor [degree C],Intake Manifold Pressure [kPa],Long Term Fuel Trim (FT) Bank 1 [%],Long Term Fuel Trim (FT) Bank 2 [%],Loop Status,Malfunction Indicator Lamp (MIL) Circuit Open Test Status,Malfunction Indicator Lamp (MIL) Circuit Short Gnd Test Status,Malfunction Indicator Lamp (MIL) Circuit Short Volts Test Status,Malfunction Indicator Lamp (MIL) Command,Malfunction Indicator Lamp (MIL) Requested By DTC,Manifold Absolute Pressure (MAP) Sensor [kPa],Mass Air Flow (MAF) Sensor [g/s],Power Enrichment,Short Term Fuel Trim (FT) Bank 1 [%],Short Term Fuel Trim (FT) Bank 2 [%],Spark [deg],Throttle Position (TP) Indicated Angle [%],Vehicle Speed Sensor [km/h],Warm-Ups Since DTC Cleared [counts],Warm-Ups w/o Emission Faults,Warm-Ups w/o Non-Emission Faults
58,In Gear,8,Off,26.508,6,98,Released,No,Inactive,Inactive,624,Off,13.800,82,45.882,OK,364,00:10:01,1377.250,75.294,Not Venting,Not Run,OK,Not Run,Off,13.833,-5.659,0,0,0,112.847,737.847,13.870,Off,50283,4.522,4.417,8,45,-10.156,-10.938,Open,Not Run,Not Run,OK,On,Yes,53,24.890,Inactive,4.688,2.344,30.500,28.352,63,3,0,0
59,In Gear,7.648,Off,25.180,6,98,Released,No,Inactive,Inactive,624,Off,13.800,82,45.490,OK,368,00:10:01,1359,73.725,Not Venting,Not Run,OK,Not Run,Off,13.833,-5.697,0,0,0,768.229,742.188,13.845,Off,50283,3.981,4.147,8,47,-10.156,-10.938,Open,Not Run,Not Run,OK,On,Yes,51,24.620,Inactive,4.688,3.906,31.500,27.785,63,3,0,0
60,In Gear,7.316,Off,22.281,6,98,Released,No,Inactive,Inactive,624,Off,13.800,82,37.647,OK,360,00:10:02,1313.250,71.765,Not Venting,Not Run,OK,Not Run,Off,13.441,-5.787,0,0,0,746.528,742.188,13.845,Off,50283,3.846,3.996,8,50,-10.156,-10.938,Open,Not Run,Not Run,OK,On,Yes,48,19.860,Inactive,4.688,-2.344,33.500,24.504,63,3,0,0
61,In Gear,0.500,Off,17.609,6,98,Released,No,Inactive,Inactive,624,Off,13.800,82,28.235,OK,360,00:10:02,1258.750,69.412,Not Venting,Not Run,OK,Not Run,Off,13.833,-5.827,7,0,0,399.306,737.847,13.870,Off,50283,2.764,2.870,8,56,-12.500,-12.500,Open,Not Run,Not Run,OK,On,Yes,42,14.280,Inactive,4.688,-3.125,38,23.508,63,3,0,0
62,In Gear,0.500,Off,14.492,6,98,Released,No,Inactive,Inactive,624,Off,13.800,82,28.235,OK,356,00:10:02,1213,61.176,Not Venting,Not Run,OK,Not Run,Off,13.833,-5.843,7,0,0,785.590,733.507,13.845,Off,50283,2.419,2.509,8,62,-12.500,-12.500,Open,Not Run,Not Run,OK,On,Yes,36,13.410,Inactive,-1.562,2.344,32.500,23.098,63,3,0,0
63,In Gear,0.500,Off,13.656,6,98,Released,No,Inactive,Inactive,624,Off,13.800,82,27.843,OK,356,00:10:03,1198.250,58.824,Not Venting,Not Run,OK,Not Run,Off,14.225,-5.828,7,0,0,824.653,733.507,13.845,Off,50283,2.464,2.314,8,63,-12.500,-12.500,Open,Not Run,Not Run,OK,On,Yes,34,13.090,Inactive,2.344,-3.125,28.500,22.941,64,3,0,0
64,In Gear,0.500,Off,12.320,6,98,Released,No,Inactive,Inactive,624,Off,13.800,82,25.490,OK,360,00:10:03,1180.250,0,Not Venting,Not Run,OK,Not Run,Off,14.225,-5.735,15,0,0,394.965,737.847,13.845,Off,50283,1.968,1.983,8,65,-16.406,-20.312,Open,Not Run,Not Run,OK,On,Yes,33,11.760,Inactive,-2.344,-2.344,31,21.809,63,3,0,0
65,In Gear,0.500,Off,10.633,6,98,Released,No,Inactive,Inactive,624,Off,13.800,82,22.745,OK,360,00:10:03,1142.500,0,Not Venting,Not Run,OK,Not Run,Off,14.618,-5.360,15,0,0,52.083,737.847,13.870,Off,50283,1.878,1.803,8,69,-16.406,-20.312,Open,Not Run,Not Run,OK,On,Yes,29,10.310,Inactive,2.344,2.344,32,20.949,63,3,0,0
66,In Gear,0.500,Off,9.898,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,20,OK,356,00:10:04,1138.750,0,Not Venting,Not Run,OK,Not Run,Off,14.618,-4.745,15,0,0,47.743,737.847,13.845,Off,50283,1.683,1.668,8,70,-16.406,-20.312,Open,Not Run,Not Run,OK,On,Yes,28,8.900,Inactive,3.125,5.469,33,20.109,63,3,0,0
67,In Gear,0.500,Off,8.242,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,16.471,OK,356,00:10:04,1085.500,0,Not Venting,Not Run,OK,Not Run,Off,14.618,-4.126,15,0,0,52.083,733.507,13.845,Off,50283,1.547,1.517,8,73,-16.406,-20.312,Open,Not Run,Not Run,OK,On,Yes,25,7.070,Inactive,7.031,8.594,27,18.547,63,3,0,0
68,In Gear,0.500,Off,7.352,6,98,Released,No,Inactive,Inactive,624,Off,13.800,82,16.471,OK,348,00:10:05,1013,0,Not Venting,Not Run,OK,Not Run,Off,13.833,-3.483,15,0,0,73.785,737.847,13.845,Off,50283,1.472,1.442,8,74,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,24,6.740,Inactive,9.375,10.156,21.500,17.980,62,3,0,0
69,In Gear,0.500,Off,6.492,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,16.471,OK,348,00:10:05,947,0,Not Venting,Not Run,OK,Not Run,Off,12.657,-2.862,15,0,0,815.972,733.507,13.845,Off,50283,1.307,1.397,8,75,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,23,6.150,Inactive,0.781,10.938,19.500,17.395,62,3,0,0
70,In Gear,0.500,Off,6.266,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,16.078,OK,344,00:10:05,923,0,Not Venting,Not Run,OK,Not Run,Off,11.480,-2.344,15,0,0,781.250,729.167,13.820,Off,50283,1.292,1.277,8,75,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,23,6.250,Inactive,0,1.562,20.500,17.395,61,3,0,0
71,In Gear,0.500,Off,6.172,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,16.471,OK,344,00:10:06,913,0,Not Venting,Not Run,OK,Not Run,Off,9.520,-1.868,15,0,0,776.910,729.167,13.845,Off,50283,1.337,1.292,8,75,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,23,6.050,Inactive,0,0.781,21,17.395,60,3,0,0
72,In Gear,0.500,Off,6.016,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,17.255,OK,344,00:10:06,883,0,Not Venting,Not Run,OK,Not Run,Off,6.775,-1.499,15,0,0,750.868,729.167,13.845,Off,50283,1.367,1.262,8,75,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,23,6.150,Inactive,0,-3.125,21.500,17.551,60,3,0,0
73,In Gear,0.500,Off,5.977,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,17.647,OK,340,00:10:07,857.250,0,Not Venting,Not Run,OK,Not Run,Off,4.422,-1.150,15,0,0,729.167,733.507,13.820,Off,50283,1.367,1.277,8,74,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,24,6.120,Inactive,-1.562,-4.688,22.500,17.395,58,3,0,0
74,In Gear,0.500,Off,5.930,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,17.647,OK,344,00:10:07,845,0,Not Venting,Not Run,OK,Not Run,Off,3.245,-0.877,15,0,0,737.847,737.847,13.820,Off,50283,1.322,1.262,8,74,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,24,6.130,Inactive,-4.688,-5.469,23.500,17.395,57,3,0,0
75,In Gear,0.500,Off,5.922,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,18.039,OK,340,00:10:07,815.750,0,Not Venting,Not Run,OK,Not Run,Off,2.069,-0.648,15,0,0,568.576,737.847,13.895,Off,50283,1.532,1.307,8,73,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,25,5.960,Inactive,3.125,-7.031,24.500,17.395,56,3,0,0
76,In Gear,0.500,Off,5.898,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,18.824,OK,340,00:10:08,798.500,0,Not Venting,Not Run,OK,Not Run,Off,1.676,-0.439,15,0,0,147.569,729.167,13.845,Off,50283,1.593,1.502,8,73,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,25,5.970,Inactive,3.906,1.562,25,17.395,54,3,0,0
77,In Gear,0.500,Off,6.055,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,16.863,OK,336,00:10:08,823.750,0,Not Venting,Not Run,OK,Not Run,Off,0.892,-0.293,15,0,0,807.292,733.507,13.845,Off,50283,1.457,1.472,8,73,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,25,5.580,Inactive,-1.562,2.344,24.500,17.395,53,3,0,0
78,In Gear,0.500,Off,5.828,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,17.255,OK,336,00:10:09,783.750,0,Not Venting,Not Run,OK,Not Run,Off,0.892,-0.164,15,0,0,833.333,737.847,13.820,Off,50283,1.457,1.487,8,72,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,26,5.580,Inactive,-2.344,-2.344,24,17.258,51,3,0,0
79,In Gear,0.500,Off,5.594,6,98,Applied,No,Inactive,Inactive,624,Off,13.700,82,17.255,OK,336,00:10:09,755.750,0,Not Venting,Not Run,OK,Not Run,Off,0.892,-0.133,15,0,0,807.292,742.188,13.820,Off,50283,1.442,1.442,8,72,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,26,5.760,Inactive,-3.906,-2.344,22.500,17.258,51,3,0,0
80,In Gear,0.500,Off,5.641,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,82,18.039,OK,340,00:10:09,740.750,0,Not Venting,Not Run,OK,Not Run,Off,0.500,-0.072,15,0,0,789.931,737.847,13.870,Off,50283,1.608,1.442,8,71,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,26,5.780,Inactive,2.344,-3.125,22.500,17.258,50,3,0,0
81,In Gear,0.500,Off,5.406,6,98,Applied,No,Inactive,Inactive,624,Off,13.700,83,17.647,OK,336,00:10:10,701.250,0,Not Venting,Not Run,OK,Not Run,Off,0.500,-0.034,15,0,0,716.146,742.188,13.820,Off,50283,1.593,1.457,8,71,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,27,5.730,Inactive,-3.125,-7.031,21.500,17.258,49,3,0,0
82,In Gear,0.500,Off,5.391,6,98,Applied,No,Inactive,Inactive,624,Off,13.700,83,18.039,OK,328,00:10:10,678,0,Not Venting,Not Run,OK,Not Run,Off,1.676,0.002,15,0,0,568.576,742.188,13.795,Off,50283,1.668,1.472,8,70,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,27,5.750,Inactive,-2.344,-8.594,22,17.258,49,3,0,0
83,In Gear,0.500,Off,5.656,6,98,Applied,No,Inactive,Inactive,624,Off,13.700,83,17.647,OK,332,00:10:10,699.750,0,Not Venting,Not Run,OK,Not Run,Off,3.637,0.036,15,0,0,737.847,746.528,13.795,Off,50283,1.623,1.623,8,70,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,28,5.620,Inactive,-3.125,-0.781,23,17.258,48,3,0,0
84,In Gear,0.500,Off,5.648,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,83,18.039,OK,336,00:10:11,699.750,0,Not Venting,Not Run,OK,Not Run,Off,3.637,0.085,15,0,0,794.271,746.528,13.795,Off,50283,1.668,1.547,8,70,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,28,5.730,Inactive,-0.781,-3.125,23,17.258,47,3,0,0
85,In Gear,0.500,Off,5.508,6,98,Applied,No,Inactive,Inactive,624,Off,13.700,83,17.647,OK,332,00:10:11,672.750,0,Not Venting,Not Run,OK,Not Run,Off,2.461,0.142,15,0,0,672.743,742.188,13.795,Off,50283,1.698,1.578,8,70,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,28,5.580,Inactive,-0.781,-3.125,21.500,17.258,46,3,0,0
86,In Gear,0.500,Off,5.344,6,98,Applied,No,Inactive,Inactive,624,Off,13.700,83,18.431,OK,328,00:10:12,645.250,0,Not Venting,Not Run,OK,Not Run,Off,1.676,0.164,15,0,0,681.424,750.868,13.820,Off,50283,1.698,1.593,8,69,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,29,5.800,Inactive,-0.781,-3.125,21.500,17.258,44,3,0,0
87,In Gear,0.500,Off,5.609,6,98,Applied,No,Inactive,Inactive,624,Off,13.700,83,18.039,OK,328,00:10:12,661.250,0,Not Venting,Not Run,OK,Not Run,Off,1.284,0.166,15,0,0,78.125,746.528,13.820,Off,50283,1.713,1.593,8,68,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,30,5.710,Inactive,-0.781,-3.125,22,17.258,44,3,0,0
88,In Gear,0.500,Off,5.281,6,98,Applied,No,Inactive,Inactive,624,Off,13.700,83,18.039,OK,328,00:10:12,615,0,Not Venting,Not Run,OK,Not Run,Off,0.892,0.151,15,0,0,60.764,750.868,13.795,Off,50283,1.713,1.593,8,68,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,30,5.540,Inactive,-0.781,-3.125,20.500,17.258,43,3,0,0
89,In Gear,0.500,Off,5.359,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,83,18.824,OK,328,00:10:13,613.750,0,Not Venting,Not Run,OK,Not Run,Off,0.892,0.144,15,0,0,47.743,755.208,13.795,Off,50283,1.713,1.608,8,67,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,31,5.850,Inactive,-0.781,-3.125,20.500,17.258,42,3,0,0
90,In Gear,0.500,Off,5.305,6,98,Applied,No,Inactive,Inactive,624,Off,13.700,83,18.039,OK,324,00:10:13,586,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.128,15,0,0,47.743,750.868,13.820,Off,50283,1.803,1.683,8,66,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,32,5.680,Inactive,-0.781,-3.125,22.500,17.258,41,3,0,0
91,In Gear,0.500,Off,5.453,6,98,Applied,No,Inactive,Inactive,624,Off,13.700,83,18.039,OK,324,00:10:14,592,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.148,15,0,0,43.403,750.868,13.795,Off,50283,1.803,1.683,8,66,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,32,5.640,Inactive,-0.781,-3.125,22,17.258,39,3,0,0
92,In Gear,0.500,Off,5.578,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,83,19.216,OK,320,00:10:14,585.500,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.167,15,0,0,39.062,755.208,13.795,Off,50283,1.863,1.758,8,65,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,33,6.050,Inactive,-0.781,-3.125,23,17.551,37,3,0,0
93,In Gear,0.500,Off,5.492,6,98,Applied,No,Inactive,Inactive,624,Off,13.800,83,19.608,OK,320,00:10:14,565,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.171,15,0,0,34.722,755.208,13.820,Off,50283,1.923,1.803,8,64,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,34,6.120,Inactive,-0.781,-3.125,24,17.551,35,3,0,0
94,In Gear,0.500,Off,5.758,6,98,Applied,No,Inactive,Inactive,616,Off,13.800,83,20,OK,316,00:10:15,584.750,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.162,15,0,0,39.062,755.208,13.820,Off,50283,1.953,1.833,8,64,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,34,6.230,Inactive,-0.781,-3.125,22,17.688,32,3,0,0
95,In Gear,0.500,Off,5.836,6,98,Applied,No,Inactive,Inactive,616,Off,13.700,83,20,OK,324,00:10:15,574,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.162,15,0,0,39.062,759.549,13.746,Off,50283,2.043,1.908,8,63,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,35,6.310,Inactive,-0.781,-3.125,23,17.980,30,3,0,0
96,In Gear,0.500,Off,5.812,6,98,Applied,No,Inactive,Inactive,608,Off,13.800,83,21.176,OK,320,00:10:16,547.500,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.178,15,0,0,34.722,759.549,13.795,Off,50283,2.194,2.058,8,62,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,36,6.620,Inactive,-0.781,-3.125,25,18.254,28,3,0,0
97,In Gear,0.500,Off,5.914,6,98,Applied,No,Inactive,Inactive,600,Off,13.800,83,23.529,OK,316,00:10:16,508.500,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.189,15,0,0,34.722,763.889,13.870,Off,50283,2.464,2.314,8,59,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,39,7.300,Inactive,-0.781,-3.125,27,18.957,25,3,0,0
98,In Gear,0.500,Off,6.805,6,98,Applied,No,Inactive,Inactive,584,Off,13.800,83,24.314,OK,316,00:10:16,535.750,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.207,15,0,0,34.722,763.889,13.770,Off,50283,2.539,2.374,8,56,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,42,7.630,Inactive,-0.781,-3.125,25,19.250,21,3,0,0
99,In Gear,0.500,Off,7.523,6,98,Applied,No,Inactive,Inactive,576,Off,13.800,83,25.490,OK,320,00:10:17,584.250,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.225,15,0,0,30.382,768.229,13.820,Off,50283,2.599,2.419,8,56,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,42,7.960,Inactive,-0.781,-3.125,19.500,19.387,20,3,0,0
100,In Gear,0.500,Off,7.750,6,98,Applied,No,Inactive,Inactive,560,Off,13.800,83,25.490,OK,328,00:10:17,621.750,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.225,15,0,0,30.382,772.569,13.795,Off,50283,2.449,2.284,8,57,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,41,7.970,Inactive,-0.781,-3.125,16.500,19.387,16,3,0,0
101,In Gear,0.500,Off,7.516,6,98,Applied,No,Inactive,Inactive,552,Off,13.800,83,25.490,OK,328,00:10:17,622.500,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.238,15,0,0,26.042,772.569,13.845,Off,50283,2.389,2.239,8,58,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,40,7.980,Inactive,-0.781,-3.125,15,19.387,13,3,0,0
102,In Gear,0.500,Off,7.055,6,98,Released,No,Inactive,Inactive,536,Off,13.800,83,25.882,OK,320,00:10:18,569.250,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.252,15,0,0,21.701,772.569,13.820,Off,50283,2.509,2.359,8,57,-16.406,-19.531,Open,Not Run,Not Run,OK,On,Yes,41,8.030,Inactive,-0.781,-3.125,17,19.387,10,3,0,0
103,In Gear,22.375,Off,12.734,6,98,Released,No,Inactive,Inactive,536,Off,13.800,83,85.882,OK,316,00:10:18,613.750,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.236,8,0,0,21.701,759.549,13.870,Off,50283,6.340,6.145,8,42,-3.125,-3.125,Open,Not Run,Not Run,OK,On,Yes,53,26.620,Inactive,-0.781,-3.125,13,29.777,9,3,0,0
104,In Gear,27.160,Off,38.102,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,72.549,OK,360,00:10:19,1345.500,0,Not Venting,Not Run,OK,Not Run,Off,0.500,0.180,9,0,0,34.722,60.764,13.795,Off,50283,7.046,6.731,8,23,0.781,-0.781,Open,Not Run,Not Run,OK,On,Yes,75,38.680,Inactive,-0.781,-3.125,19,34.465,10,3,0,0
105,In Gear,26.984,Off,41.664,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,73.725,OK,356,00:10:19,1482.250,0,Not Venting,Not Run,OK,Not Run,Off,2.853,0.117,9,0,0,26.042,17.361,13.845,Off,50283,7.016,6.716,8,24,0.781,-0.781,Open,Not Run,Not Run,OK,On,Yes,74,43.570,Inactive,-0.781,-3.125,21.500,35.031,12,3,0,0
106,In Gear,26.984,Off,47.078,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,74.902,OK,372,00:10:19,1662.250,0,Not Venting,Not Run,OK,Not Run,Off,5.990,0.139,9,0,0,39.062,30.382,13.795,Off,50283,7.978,7.602,8,24,0.781,-0.781,Open,Not Run,Not Run,OK,On,Yes,74,50.050,Inactive,-0.781,-3.125,23.500,36.164,15,3,0,0
107,In Gear,27.160,Off,52.727,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,72.157,OK,372,00:10:20,1826.750,0,Not Venting,Not Run,OK,Not Run,Off,7.559,0.202,9,0,0,868.056,104.167,13.820,Off,50283,8.789,8.368,8,23,0.781,-0.781,Open,Not Run,Not Run,OK,On,Yes,75,53.090,Inactive,-0.781,-3.125,25.500,36.867,18,3,0,0
108,In Gear,27.160,Off,57.953,6,98,Released,No,Inactive,Inactive,536,Off,13.700,84,75.294,OK,372,00:10:20,1944.750,0,Not Venting,Not Run,OK,Not Run,Off,8.735,0.256,9,0,0,885.417,677.083,13.845,Off,50283,9.270,8.849,8,21,0.781,-0.781,Open,Not Run,Not Run,OK,On,Yes,76,59.100,Inactive,-0.781,-3.125,25.500,38.156,21,3,0,0
109,In Gear,27.160,Off,63.688,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,72.549,OK,388,00:10:21,2143.250,0,Not Venting,Not Run,OK,Not Run,Off,8.735,0.268,9,0,0,863.715,885.417,13.795,Off,50283,8.624,8.233,8,23,0.781,-0.781,Open,Not Run,Not Run,OK,On,Yes,75,63.240,Inactive,-0.781,-3.125,27.500,38.293,24,3,0,0
110,In Gear,27.785,Off,67.430,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,70.980,OK,380,00:10:21,2291.250,100,Not Venting,Not Run,OK,Not Run,Off,9.127,0.194,1,0,0,60.764,820.312,13.770,Off,50283,7.287,7.106,8,24,-3.125,-3.125,Open,Not Run,Not Run,OK,On,Yes,74,68.080,Inactive,-0.781,-3.125,29,39.016,26,3,0,0
111,In Gear,28.410,Off,73.648,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,72.941,OK,396,00:10:21,2460.250,100,Not Venting,Not Run,OK,Not Run,Off,7.951,-0.286,1,0,0,56.424,733.507,13.820,Off,50283,7.767,7.797,8,23,-3.125,-3.125,Open,Not Run,Not Run,OK,On,Yes,74,73.930,Inactive,1.562,1.562,29.500,39.855,29,3,0,0
112,In Gear,30.793,Off,86.492,6,98,Released,No,Inactive,Inactive,536,Off,13.700,84,76.078,OK,408,00:10:22,2698,49.804,Not Venting,Not Run,OK,Not Run,Off,5.990,-0.963,1,0,0,820.312,716.146,13.770,Off,50283,8.624,8.669,8,20,-3.125,-3.125,Open,Not Run,Not Run,OK,On,Yes,77,83.470,Inactive,8.594,8.594,30,41.984,32,3,0,0
113,In Gear,32.141,Off,94.312,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,76.078,OK,408,00:10:22,2901.500,0,Not Venting,Not Run,OK,Not Run,Off,6.775,-1.431,9,0,0,104.167,703.125,13.770,Off,50283,8.383,8.534,8,21,0.781,-0.781,Open,Not Run,Not Run,OK,On,Yes,77,89.990,Inactive,7.031,3.906,30.500,43.273,35,3,0,0
114,In Gear,32.141,Off,102.180,6,98,Released,No,Inactive,Inactive,536,Off,13.700,84,72.549,OK,420,00:10:23,3128.500,0,Not Venting,Not Run,OK,Not Run,Off,7.951,-1.445,9,0,0,815.972,720.486,13.770,Off,50283,8.474,8.308,8,21,1.562,-0.781,Open,Not Run,Not Run,OK,On,Yes,77,96.480,Inactive,7.031,9.375,31.500,43.977,38,3,0,0
115,In Gear,32.141,Off,107.742,6,98,Released,No,Inactive,Inactive,536,Off,13.700,84,71.373,OK,424,00:10:23,3341.250,0,Not Venting,Not Run,OK,Not Run,Off,8.735,-1.247,9,0,0,646.701,703.125,13.795,Off,50283,8.804,8.594,8,23,2.344,0,Open,Not Run,Not Run,OK,On,Yes,74,101.720,Inactive,2.344,6.250,32,43.840,41,3,0,0
116,In Gear,32.082,Off,108.047,6,98,Released,No,Inactive,Inactive,536,Off,13.700,84,72.157,OK,428,00:10:23,3391,0,Not Venting,Not Run,OK,Not Run,Off,8.343,-1.003,9,0,0,824.653,703.125,13.795,Off,50283,8.609,8.804,8,26,2.344,0.781,Open,Not Run,Not Run,OK,On,Yes,72,106.520,Inactive,7.031,7.031,32,43.977,42,3,0,0
117,In Gear,32.141,Off,91.250,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,89.020,OK,420,00:10:24,2316,0,Not Venting,Not Run,OK,Not Run,Off,8.735,-0.778,9,0,0,729.167,703.125,13.845,Off,50283,9.225,9.360,8,11,3.125,1.562,Open,Not Run,Not Run,OK,On,Yes,86,84.320,Inactive,5.469,6.250,13,44.836,45,3,0,0
118,In Gear,33.215,Off,84.867,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,87.843,OK,400,00:10:24,2304.250,0,Not Venting,Not Run,OK,Not Run,Off,9.127,-0.675,9,0,0,837.674,746.528,13.820,Off,50283,10.021,10.006,8,10,3.125,1.562,Open,Not Run,Not Run,OK,On,Yes,88,81.380,Inactive,0.781,6.250,24.500,45.402,46,3,0,0
119,In Gear,34.582,Off,86.125,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,89.020,OK,396,00:10:24,2276,0,Not Venting,Not Run,OK,Not Run,Off,9.912,-0.499,9,0,0,694.444,720.486,13.845,Off,50283,9.781,10.006,8,8,3.125,1.562,Open,Not Run,Not Run,OK,On,Yes,91,83.900,Inactive,3.906,4.688,23.500,46.828,48,3,0,0
120,In Gear,35.598,Off,87.969,6,98,Released,No,Inactive,Inactive,536,Off,13.800,84,89.804,OK,388,00:10:25,2297.750,0,Not Venting,Not Run,OK,Not Run,Off,10.696,-0.410,9,0,0,811.632,746.528,13.845,Off,50283,10.652,10.607,8,6,3.125,1.562,Open,Not Run,Not Run,OK,On,Yes,91,84.320,Inactive,3.906,0,23.500,47.668,50,3,0,0
