Row,+BM Voltage [V],Atmosphere Pressure [kPa],Av Engine Speed of All Cyl [rpm],Battery Voltage [V],Calculate Load [%],Coolant Temp [degree C],Engine Speed [rpm],Engine Speed of Cyl Count1 [rpm],Engine Speed of Cyl Count2 [rpm],IGN Advance [deg],Injection Volum (Cylinder1) [ml],Knock Correct Learn Value [degree CA],Short FT (Bank1 Sensor1) [%],Short FT (Bank2 Sensor1) [%]
263,13.721,96,51199.219,13.476,23.922,80,718.750,51199.219,51199.219,15,0.101,21,1.562,1.562
264,13.711,97,51199.219,13.457,23.922,80,713.250,51199.219,51199.219,15,0.101,21,1.562,1.562
265,13.711,97,51199.219,13.476,23.922,80,710.750,51199.219,51199.219,15,0.101,21,1.562,1.562
266,13.711,97,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15,0.101,21,1.562,0.781
267,13.711,96,51199.219,13.476,23.922,80,714,51199.219,51199.219,15,0.101,21,1.562,0.781
268,13.711,96,51199.219,13.457,23.922,80,707,51199.219,51199.219,15,0.101,21,0.781,0.781
269,13.711,97,51199.219,13.457,24.314,80,711.500,51199.219,51199.219,15,0.101,21,0.781,0.781
270,13.711,97,51199.219,13.457,23.922,80,710,51199.219,51199.219,15,0.101,21,0.781,0.781
271,13.710,97,51199.219,13.457,24.314,80,710,51199.219,51199.219,15,0.101,21,0.781,0.781
272,13.711,97,51199.219,13.457,24.314,80,707,51199.219,51199.219,15,0.101,21,0.781,0.781
273,13.711,96,51199.219,13.476,24.314,80,709.250,51199.219,51199.219,15,0.101,21,0.781,0.781
274,13.701,97,51199.219,13.457,24.314,80,710.750,51199.219,51199.219,15,0.101,21,0.781,0.781
275,13.711,97,51199.219,13.457,23.922,80,707.750,51199.219,51199.219,15,0.101,21,0.781,0.781
276,13.711,97,51199.219,13.476,23.922,80,715.500,51199.219,51199.219,15,0.101,21,0.781,0.781
277,13.702,97,51199.219,13.457,23.922,80,703,51199.219,51199.219,15,0.101,21,0.781,0.781
278,13.710,96,51199.219,13.457,24.314,80,710,51199.219,51199.219,15,0.101,21,0.781,0.781
279,13.711,96,51199.219,13.476,23.922,80,708.500,51199.219,51199.219,15,0.101,21,0.781,0.781
280,13.711,97,51199.219,13.457,23.922,80,707,51199.219,51199.219,15,0.101,21,0.781,0.781
281,13.711,97,51199.219,13.457,24.314,80,710.750,51199.219,51199.219,15,0.101,21,0.781,0.781
282,13.715,97,51199.219,13.457,24.314,80,710,51199.219,51199.219,15,0.101,21,0.781,0.781
283,13.708,97,51199.219,13.476,24.314,80,705.250,51199.219,51199.219,15,0.101,21,0.781,0.781
284,13.719,96,51199.219,13.476,24.314,80,711.500,51199.219,51199.219,15,0.101,21,0.781,0.781
285,13.728,97,51199.219,13.457,24.314,80,710.750,51199.219,51199.219,15,0.101,21,0.781,0.781
286,13.711,96,51199.219,13.476,24.314,80,711.500,51199.219,51199.219,15,0.101,21,0.781,0.781
287,13.711,97,51199.219,13.457,24.314,80,707.750,51199.219,51199.219,15,0.101,21,0.781,0.781
288,13.711,97,51199.219,13.457,23.922,80,715.500,51199.219,51199.219,15,0.101,21,0.781,0.781
289,13.711,97,51199.219,13.457,24.314,80,710.750,51199.219,51199.219,15,0.101,21,0.781,0.781
290,13.713,96,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15,0.101,21,0.781,0.781
291,13.711,97,51199.219,13.476,23.922,80,715.500,51199.219,51199.219,15,0.101,21,0,0.781
292,13.711,96,51199.219,13.476,23.922,80,713.250,51199.219,51199.219,15,0.101,21,0,0.781
293,13.711,97,51199.219,13.457,23.922,80,712.500,51199.219,51199.219,15,0.101,21,0,0.781
294,13.710,97,51199.219,13.476,24.314,80,709.250,51199.219,51199.219,15,0.101,21,0,0.781
295,13.711,97,51199.219,13.457,24.314,80,707.750,51199.219,51199.219,15,0.100,21,0,0.781
296,13.711,96,51199.219,13.457,23.922,80,707.750,51199.219,51199.219,15,0.100,21,0,0.781
297,13.711,96,51199.219,13.457,24.314,80,702.250,51199.219,51199.219,15,0.100,21,0,0.781
298,13.711,97,51199.219,13.457,24.314,80,706.250,51199.219,51199.219,15,0.100,21,0,0.781
299,13.701,97,51199.219,13.457,24.314,80,693.750,51199.219,51199.219,15,0.100,21,0,0.781
300,13.710,97,51199.219,13.476,24.314,80,703,51199.219,51199.219,15,0.100,21,0,0.781
301,13.713,96,51199.219,13.457,24.314,80,705.250,51199.219,51199.219,15,0.100,21,0,0.781
302,13.711,96,51199.219,13.476,24.314,80,711.500,51199.219,51199.219,15,0.100,21,0,0.781
303,13.711,96,51199.219,13.476,24.314,80,710.750,51199.219,51199.219,15,0.100,21,0,0.781
304,13.712,97,51199.219,13.457,24.314,80,714,51199.219,51199.219,15,0.100,21,0.781,0.781
305,13.711,96,51199.219,13.457,23.922,80,711.500,51199.219,51199.219,15,0.100,21,0,0.781
306,13.728,97,51199.219,13.457,23.922,80,709.250,51199.219,51199.219,15,0.100,21,0,0.781
307,13.711,97,51199.219,13.476,23.922,80,707,51199.219,51199.219,15,0.100,21,0,0.781
308,13.710,96,51199.219,13.457,24.314,80,702.250,51199.219,51199.219,15,0.100,21,0.781,0.781
309,13.708,96,51199.219,13.457,24.314,80,700,51199.219,51199.219,15,0.100,21,0,0.781
310,13.712,96,51199.219,13.476,24.314,80,710,51199.219,51199.219,15,0.100,21,0,0.781
311,13.710,97,51199.219,13.457,24.314,80,698.250,51199.219,51199.219,15,0.100,21,0,0.781
312,13.710,97,51199.219,13.457,24.314,80,703,51199.219,51199.219,15,0.100,21,0,0.781
313,13.711,97,51199.219,13.476,24.314,80,709.250,51199.219,51199.219,15,0.100,21,0.781,0.781
314,13.715,96,51199.219,13.476,24.314,80,709.250,51199.219,51199.219,15,0.100,21,0.781,0.781
315,13.726,96,51199.219,13.457,23.922,80,717,51199.219,51199.219,15,0.100,21,0.781,1.562
316,13.711,96,51199.219,13.476,23.922,80,711.500,51199.219,51199.219,15,0.100,21,0.781,1.562
317,13.712,97,51199.219,13.457,23.922,80,715.500,51199.219,51199.219,15,0.100,21,0.781,1.562
318,13.726,97,51199.219,13.476,23.922,80,710.750,51199.219,51199.219,15,0.100,21,0.781,1.562
319,13.711,97,51199.219,13.476,23.922,80,712.500,51199.219,51199.219,15,0.100,21,0.781,1.562
320,13.711,96,51199.219,13.457,23.922,80,711.500,51199.219,51199.219,15,0.100,21,0,1.562
321,13.711,96,51199.219,13.457,23.922,80,705.250,51199.219,51199.219,15,0.100,21,0,1.562
322,13.711,96,51199.219,13.476,23.922,80,702.250,51199.219,51199.219,15,0.100,21,0,1.562
323,13.710,97,51199.219,13.457,24.314,80,706.250,51199.219,51199.219,15,0.100,21,0.781,1.562
324,13.711,97,51199.219,13.457,24.314,80,706.250,51199.219,51199.219,15,0.100,21,0.781,1.562
325,13.711,96,51199.219,13.476,23.922,80,700,51199.219,51199.219,15,0.100,21,0,1.562
326,13.711,97,51199.219,13.457,24.314,80,708.500,51199.219,51199.219,15,0.100,21,0.781,1.562
327,13.711,96,51199.219,13.457,24.314,80,707.750,51199.219,51199.219,15,0.100,21,0.781,1.562
328,13.711,97,51199.219,13.457,24.314,80,703.750,51199.219,51199.219,15,0.100,21,0.781,1.562
329,13.715,97,51199.219,13.457,24.314,80,704.500,51199.219,51199.219,15,0.100,21,0.781,1.562
330,13.711,97,51199.219,13.457,23.922,80,700,51199.219,51199.219,15,0.100,21,0.781,1.562
331,13.711,96,51199.219,13.476,24.314,80,705.250,51199.219,51199.219,15,0.100,21,0.781,1.562
332,13.728,96,51199.219,13.457,24.314,80,710,51199.219,51199.219,15,0.100,21,0.781,1.562
333,13.711,96,51199.219,13.457,24.314,80,705.250,51199.219,51199.219,15,0.100,21,0.781,1.562
334,13.711,97,51199.219,13.476,24.314,80,709.250,51199.219,51199.219,15,0.100,21,0.781,1.562
335,13.713,97,51199.219,13.457,23.922,80,714,51199.219,51199.219,15,0.100,21,0.781,1.562
336,13.711,97,51199.219,13.476,23.922,80,710,51199.219,51199.219,15,0.100,21,0.781,1.562
337,13.711,97,51199.219,13.476,23.922,80,712.500,51199.219,51199.219,15,0.100,21,0.781,1.562
338,13.715,96,51199.219,13.476,23.922,80,715.500,51199.219,51199.219,15,0.100,21,0.781,1.562
339,13.711,97,51199.219,13.457,23.922,80,712.500,51199.219,51199.219,15,0.100,21,0.781,1.562
340,13.711,97,51199.219,13.476,23.922,80,717,51199.219,51199.219,15,0.100,21,0.781,1.562
341,13.712,97,51199.219,13.476,23.922,80,717,51199.219,51199.219,15,0.100,21,0.781,1.562
342,13.721,96,51199.219,13.476,23.922,80,723.250,51199.219,51199.219,15,0.100,21,0.781,1.562
343,13.711,97,51199.219,13.476,23.922,80,720.250,51199.219,51199.219,15,0.100,21,0.781,1.562
344,13.712,96,51199.219,13.476,23.922,80,720.250,51199.219,51199.219,15,0.100,21,0.781,1.562
345,13.726,97,51199.219,13.457,23.922,80,719.500,51199.219,51199.219,15,0.100,21,0.781,1.562
346,13.711,97,51199.219,13.476,23.922,80,712.500,51199.219,51199.219,15,0.100,21,0.781,1.562
347,13.706,97,51199.219,13.457,23.922,80,707.750,51199.219,51199.219,15,0.100,21,0,1.562
348,13.711,97,51199.219,13.457,23.922,80,702.250,51199.219,51199.219,15.500,0.100,21,0,1.562
349,13.715,96,51199.219,13.457,23.922,80,708.500,51199.219,51199.219,15,0.100,21,0,1.562
350,13.712,96,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15,0.100,21,0,1.562
351,13.726,97,51199.219,13.457,23.922,80,714,51199.219,51199.219,15,0.100,21,0,1.562
352,13.713,97,51199.219,13.476,23.922,80,715.500,51199.219,51199.219,15,0.100,21,0,1.562
353,13.711,97,51199.219,13.476,23.922,80,707,51199.219,51199.219,15,0.100,21,0,1.562
354,13.712,97,51199.219,13.476,24.314,80,711.500,51199.219,51199.219,15,0.100,21,0,1.562
355,13.726,96,51199.219,13.457,23.922,80,711.500,51199.219,51199.219,15,0.100,21,0,1.562
356,13.711,96,51199.219,13.457,23.922,80,703.750,51199.219,51199.219,15,0.100,21,0,1.562
357,13.712,97,51199.219,13.457,23.922,80,707,51199.219,51199.219,15,0.100,21,0,1.562
358,13.711,97,51199.219,13.457,24.314,80,703.750,51199.219,51199.219,15,0.100,21,0,1.562
359,13.711,97,51199.219,13.476,24.314,80,708.500,51199.219,51199.219,15,0.100,21,0,1.562
360,13.712,97,51199.219,13.457,23.922,80,712.500,51199.219,51199.219,15,0.100,21,0.781,1.562
361,13.721,96,51199.219,13.457,23.922,80,704.500,51199.219,51199.219,15,0.100,21,0.781,1.562
362,13.711,97,51199.219,13.457,24.314,80,702.250,51199.219,51199.219,15,0.100,21,0.781,1.562
363,13.712,97,51199.219,13.457,24.314,80,707,51199.219,51199.219,15,0.100,21,0.781,1.562
364,13.721,97,51199.219,13.457,24.314,80,714.750,51199.219,51199.219,15,0.100,21,0.781,1.562
365,13.716,97,51199.219,13.476,23.922,80,716.250,51199.219,51199.219,15,0.100,21,0.781,1.562
366,13.712,97,51199.219,13.457,23.922,80,714,51199.219,51199.219,15,0.100,21,0.781,1.562
367,13.711,96,51199.219,13.457,23.922,80,711.500,51199.219,51199.219,15,0.100,21,0.781,1.562
368,13.711,97,51199.219,13.457,23.922,80,714.750,51199.219,51199.219,15,0.100,21,0.781,1.562
369,13.729,96,51199.219,13.476,23.922,80,720.250,51199.219,51199.219,15,0.100,21,0,1.562
370,13.729,97,51199.219,13.457,23.922,80,725,51199.219,51199.219,15,0.100,21,0,1.562
371,13.711,97,51199.219,13.476,23.922,80,719.500,51199.219,51199.219,15,0.100,21,0,1.562
372,13.711,96,51199.219,13.457,23.922,80,715.500,51199.219,51199.219,15,0.100,21,0,1.562
373,13.727,96,51199.219,13.457,23.922,80,714.750,51199.219,51199.219,15,0.100,21,0,1.562
374,13.711,97,51199.219,13.457,23.922,80,702.250,51199.219,51199.219,15,0.100,21,0,0.781
375,13.711,97,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15.500,0.100,21,0,0.781
376,13.721,97,51199.219,13.457,23.922,80,703,51199.219,51199.219,15,0.100,21,0,0.781
377,13.711,97,51199.219,13.457,23.922,80,705.250,51199.219,51199.219,15,0.100,21,0,0.781
378,13.711,96,51199.219,13.457,24.314,80,705.250,51199.219,51199.219,15,0.100,21,0,0.781
379,13.711,97,51199.219,13.457,24.314,80,705.250,51199.219,51199.219,15,0.100,21,0,0.781
380,13.711,96,51199.219,13.476,24.314,80,707.750,51199.219,51199.219,15,0.100,21,0,0.781
381,13.710,97,51199.219,13.457,24.314,80,704.500,51199.219,51199.219,15,0.100,21,0,0.781
382,13.728,97,51199.219,13.457,24.314,80,705.250,51199.219,51199.219,15,0.100,21,0,0.781
383,13.711,97,51199.219,13.457,24.314,80,703,51199.219,51199.219,15.500,0.100,21,0,0.781
384,13.711,96,51199.219,13.457,24.314,80,703.750,51199.219,51199.219,15,0.100,21,0,0.781
385,13.726,97,51199.219,13.457,24.314,80,703.750,51199.219,51199.219,15,0.100,21,0,0.781
386,13.711,97,51199.219,13.457,24.314,80,710,51199.219,51199.219,15,0.100,21,0,0.781
387,13.715,97,51199.219,13.457,24.314,80,713.250,51199.219,51199.219,15,0.100,21,0,0.781
388,13.711,97,51199.219,13.457,24.314,80,716.250,51199.219,51199.219,15,0.100,21,0,0.781
389,13.712,96,51199.219,13.476,23.922,80,714.750,51199.219,51199.219,15,0.100,21,0,0.781
390,13.711,96,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15,0.100,21,0,0.781
391,13.726,96,51199.219,13.457,23.922,80,712.500,51199.219,51199.219,15,0.100,21,0,0.781
392,13.711,97,51199.219,13.457,23.922,80,712.500,51199.219,51199.219,15,0.101,21,0,0.781
393,13.712,97,51199.219,13.476,23.922,80,712.500,51199.219,51199.219,15,0.101,21,0,0.781
394,13.726,97,51199.219,13.457,23.922,80,707.750,51199.219,51199.219,15,0.101,21,0,0.781
395,13.711,96,51199.219,13.457,23.922,80,711.500,51199.219,51199.219,15,0.101,21,0,0.781
396,13.712,97,51199.219,13.457,23.922,80,714,51199.219,51199.219,15,0.101,21,0,0.781
397,13.726,96,51199.219,13.457,24.314,80,714,51199.219,51199.219,15,0.101,21,0,0.781
398,13.711,97,51199.219,13.476,23.922,80,717,51199.219,51199.219,15,0.101,21,0,0.781
399,13.711,97,51199.219,13.457,23.922,80,714.750,51199.219,51199.219,15,0.101,21,0,0.781
400,13.728,97,51199.219,13.457,23.922,80,717,51199.219,51199.219,15,0.101,21,0,0.781
401,13.711,96,51199.219,13.476,23.922,80,713.250,51199.219,51199.219,15,0.101,21,0,0.781
402,13.711,96,51199.219,13.457,23.922,80,714,51199.219,51199.219,15,0.101,21,0,0.781
403,13.711,97,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15.500,0.100,21,0,0.781
404,13.711,97,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15,0.100,21,0,0.781
405,13.711,97,51199.219,13.457,23.922,80,708.500,51199.219,51199.219,15,0.100,21,0,0.781
406,13.711,96,51199.219,13.457,23.922,80,706.250,51199.219,51199.219,15,0.100,21,0,0.781
407,13.706,96,51199.219,13.457,23.922,80,704.500,51199.219,51199.219,15,0.100,21,0,0.781
408,13.710,96,51199.219,13.457,24.314,80,703.750,51199.219,51199.219,15,0.100,21,0,0.781
409,13.726,97,51199.219,13.457,24.314,80,706.250,51199.219,51199.219,15,0.100,21,0,0.781
410,13.711,97,51199.219,13.457,24.314,80,710,51199.219,51199.219,15,0.100,21,0,0.781
411,13.711,97,51199.219,13.457,24.314,80,711.500,51199.219,51199.219,15,0.100,21,0,0.781
412,13.711,96,51199.219,13.457,23.922,80,714.750,51199.219,51199.219,15,0.100,21,0,0.781
413,13.711,96,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15,0.100,21,0,0.781
414,13.711,96,51199.219,13.457,23.922,80,703.750,51199.219,51199.219,15,0.100,21,0,0.781
415,13.710,97,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15,0.100,21,0.781,0.781
416,13.711,97,51199.219,13.457,23.922,80,712.500,51199.219,51199.219,15,0.100,21,0.781,0.781
417,13.715,97,51199.219,13.457,23.922,80,712.500,51199.219,51199.219,15,0.100,21,0.781,0.781
418,13.710,96,51199.219,13.457,23.922,80,711.500,51199.219,51199.219,15,0.100,21,0.781,0.781
419,13.708,96,51199.219,13.457,23.922,80,707,51199.219,51199.219,15,0.100,21,0.781,0.781
420,13.712,97,51199.219,13.457,23.922,80,711.500,51199.219,51199.219,15,0.100,21,1.562,0.781
421,13.711,97,51199.219,13.457,24.314,80,705.250,51199.219,51199.219,15,0.100,21,1.562,0.781
422,13.711,97,51199.219,13.457,24.314,80,707.750,51199.219,51199.219,15,0.100,21,1.562,0.781
423,13.711,96,51199.219,13.457,24.314,80,713.250,51199.219,51199.219,15,0.100,21,1.562,0.781
424,13.711,97,51199.219,13.457,24.314,80,717.750,51199.219,51199.219,15,0.100,21,1.562,0.781
425,13.711,96,51199.219,13.457,23.922,80,717.750,51199.219,51199.219,15,0.100,21,1.562,0.781
426,13.715,97,51199.219,13.457,23.922,80,720.250,51199.219,51199.219,15,0.101,21,1.562,0.781
427,13.711,97,51199.219,13.457,23.922,80,720.250,51199.219,51199.219,15,0.101,21,1.562,0.781
428,13.711,97,51199.219,13.457,23.922,80,717.750,51199.219,51199.219,15,0.101,21,1.562,0.781
429,13.711,96,51199.219,13.476,23.922,80,716.250,51199.219,51199.219,15,0.101,21,1.562,0.781
430,13.711,96,51199.219,13.457,23.922,80,711.500,51199.219,51199.219,15,0.101,21,1.562,0.781
431,13.708,96,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15,0.101,21,1.562,0.781
432,13.715,97,51199.219,13.457,23.922,80,716.250,51199.219,51199.219,15,0.101,21,1.562,0.781
433,13.721,97,51199.219,13.457,23.922,80,716.250,51199.219,51199.219,15,0.101,21,1.562,0.781
434,13.711,96,51199.219,13.457,23.922,80,716.250,51199.219,51199.219,15,0.101,21,1.562,0.781
435,13.711,97,51199.219,13.457,23.922,80,718.750,51199.219,51199.219,15,0.101,21,0.781,0.781
436,13.728,96,51199.219,13.457,23.922,80,716.250,51199.219,51199.219,15,0.101,21,1.562,0.781
437,13.710,97,51199.219,13.457,23.922,80,717.750,51199.219,51199.219,15,0.101,21,1.562,0.781
438,13.710,97,51199.219,13.457,23.922,80,711.500,51199.219,51199.219,15,0.101,21,1.562,0.781
439,13.710,97,51199.219,13.457,23.922,80,713.250,51199.219,51199.219,15,0.101,21,1.562,0.781
440,13.695,96,51199.219,13.457,23.922,80,713.250,51199.219,51199.219,15,0.101,21,0.781,0.781
441,13.710,96,51199.219,13.457,23.922,80,714.750,51199.219,51199.219,15,0.101,21,0.781,0.781
442,13.710,96,51199.219,13.457,23.922,80,714,51199.219,51199.219,15,0.101,21,1.562,0.781
443,13.711,97,51199.219,13.457,23.922,80,712.500,51199.219,51199.219,15,0.101,21,1.562,0.781
444,13.710,97,51199.219,13.457,23.922,80,709.250,51199.219,51199.219,15,0.101,21,1.562,0.781
445,13.710,97,51199.219,13.457,23.922,80,716.250,51199.219,51199.219,15,0.101,21,1.562,0.781
446,13.696,97,51199.219,13.457,23.922,80,717.750,51199.219,51199.219,15,0.101,21,1.562,0.781
447,13.710,96,51199.219,13.457,23.922,80,720.250,51199.219,51199.219,15,0.101,21,1.562,0.781
448,13.710,96,51199.219,13.457,23.922,80,711.500,51199.219,51199.219,15,0.101,21,1.562,0.781
449,13.704,97,51199.219,13.457,23.922,80,714.750,51199.219,51199.219,15,0.101,21,1.562,0.781
450,13.700,97,51199.219,13.457,23.922,80,710,51199.219,51199.219,15,0.101,21,1.562,0.781
451,13.710,96,51199.219,13.457,23.922,80,713.250,51199.219,51199.219,15.500,0.101,21,1.562,0.781
452,13.710,97,51199.219,13.457,23.922,80,720.250,51199.219,51199.219,15,0.101,21,1.562,0.781
453,13.710,96,51199.219,13.457,23.922,80,720.250,51199.219,51199.219,15,0.101,21,1.562,1.562
454,13.710,97,51199.219,13.457,23.922,80,720.250,51199.219,51199.219,15,0.101,21,1.562,1.562
455,13.711,97,51199.219,13.457,23.922,80,714.750,51199.219,51199.219,15,0.101,21,1.562,1.562
456,13.700,97,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15,0.101,21,1.562,1.562
457,13.710,97,51199.219,13.457,23.922,80,713.250,51199.219,51199.219,15,0.101,21,1.562,1.562
458,13.710,96,51199.219,13.457,23.922,80,717.750,51199.219,51199.219,15,0.101,21,1.562,1.562
459,13.710,96,51199.219,13.457,23.922,80,714,51199.219,51199.219,15,0.101,21,1.562,1.562
460,13.710,97,51199.219,13.457,23.922,80,709.250,51199.219,51199.219,15,0.101,21,1.562,1.562
461,13.710,97,51199.219,13.457,24.314,80,710,51199.219,51199.219,15,0.101,21,1.562,1.562
462,13.710,97,51199.219,13.457,23.922,80,716.250,51199.219,51199.219,15,0.101,21,1.562,1.562
463,13.706,97,51199.219,13.437,23.922,80,710,51199.219,51199.219,15,0.101,21,0.781,1.562
464,13.710,96,51199.219,13.457,23.922,80,712.500,51199.219,51199.219,15,0.101,21,0.781,1.562
465,13.710,97,51199.219,13.457,23.922,80,711.500,51199.219,51199.219,15,0.101,21,0.781,1.562
466,13.708,97,51199.219,13.457,23.922,80,715.500,51199.219,51199.219,15,0.101,21,0.781,1.562
467,13.711,97,51199.219,13.457,23.922,80,715.500,51199.219,51199.219,15,0.101,21,0.781,1.562
468,13.710,97,51199.219,13.457,23.922,80,714.750,51199.219,51199.219,15,0.101,21,0.781,1.562
469,13.708,97,51199.219,13.437,23.922,80,705.250,51199.219,51199.219,15,0.101,21,1.562,1.562
470,13.710,96,51199.219,13.457,23.922,80,715.500,51199.219,51199.219,15,0.101,21,1.562,1.562
471,13.706,97,51199.219,13.437,23.922,80,711.500,51199.219,51199.219,15,0.101,21,1.562,1.562
472,13.710,97,51199.219,13.457,23.922,80,716.250,51199.219,51199.219,15,0.101,21,0.781,1.562
473,13.695,97,51199.219,13.457,23.922,80,708.500,51199.219,51199.219,15,0.101,21,0.781,1.562
474,13.710,97,51199.219,13.457,23.922,80,710,51199.219,51199.219,15,0.101,21,1.562,1.562
475,13.708,96,51199.219,13.457,24.314,80,707.750,51199.219,51199.219,15,0.101,21,1.562,1.562
476,13.695,96,51199.219,13.457,24.314,80,712.500,51199.219,51199.219,15,0.101,21,1.562,1.562
477,13.710,97,51199.219,13.437,24.314,80,710,51199.219,51199.219,15,0.101,21,1.562,1.562
478,13.708,97,51199.219,13.457,23.922,80,709.250,51199.219,51199.219,15,0.101,21,0.781,1.562
479,13.693,97,51199.219,13.457,24.314,80,708.500,51199.219,51199.219,15,0.101,21,0.781,1.562
480,13.710,97,51199.219,13.437,24.314,80,710,51199.219,51199.219,15,0.101,21,1.562,1.562
481,13.710,96,51199.219,13.457,24.314,80,705.250,51199.219,51199.219,15,0.101,21,1.562,1.562
482,13.693,97,51199.219,13.457,24.314,80,711.500,51199.219,51199.219,15,0.101,21,0.781,1.562
483,13.710,97,51199.219,13.457,23.922,80,709.250,51199.219,51199.219,15,0.101,21,0.781,1.562
484,13.710,97,51199.219,13.457,24.314,80,713.250,51199.219,51199.219,15,0.101,21,0.781,1.562
485,13.691,97,51199.219,13.457,24.314,80,705.250,51199.219,51199.219,15,0.101,21,0.781,1.562
486,13.710,97,51199.219,13.437,23.922,80,716.250,51199.219,51199.219,15,0.101,21,0.781,1.562
487,13.708,96,51199.219,13.457,23.922,80,710.750,51199.219,51199.219,15,0.101,21,0.781,1.562
488,13.710,97,51199.219,13.457,23.922,80,714,51199.219,51199.219,15,0.101,21,0.781,1.562
489,13.710,97,51199.219,13.457,24.314,80,715.500,51199.219,51199.219,15,0.101,21,0.781,0.781
490,13.710,97,51199.219,13.457,23.922,80,712.500,51199.219,51199.219,15,0.101,21,0.781,0.781
491,13.701,97,51199.219,13.457,23.922,80,717,51199.219,51199.219,15,0.101,21,0.781,0.781
492,13.710,96,51199.219,13.457,23.922,80,714,51199.219,51199.219,15,0.101,21,0.781,0.781
493,13.710,96,51199.219,13.457,23.922,80,714,51199.219,51199.219,15,0.101,21,0.781,0.781
494,13.701,97,51199.219,13.457,23.922,80,710,51199.219,51199.219,15,0.101,21,0.781,0.781
